Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
SK.15a,-,-,Two anode COMP areas must be separated by cathode COMP in the anode width direction (two anode comp cannot exist side by side without having cathode COMP in between).,-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.15b,-,-,Cathode COMP length cannot be shorter than that of anode COMP lengths.,-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.16,-,-,Each anode must have cathode on both sides of anode width direction.,-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.2,-,-,"Min. ""Schottky_diode"" marking layer space. (Merge if less than Min. Space).",>=,0.9,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.3a,-,-,"Min. ""Schottky_diode"" marking layer enclose schottky diode anode COMP.",>=,0.6,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.3b,-,-,"Min. ""Schottky_diode"" marking layer enclose schottky diode cathode COMP.",>=,0.26,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.4,-,-,"Schottky diode shall need both cathode and anode to form a proper diode:   (a) Only Cathode COMP or only Anode COMP under ""Schottky_diode"" marking is not allowed;    (b) ""Schottky_diode"" without COMP is not allowed.",-,-,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.5,-,-,Min./Max. schottky diode's anode COMP width.,=,0.56,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.5a,-,-,Min. Schottky diode's anode COMP length.,>=,1,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.6,-,-,Min./Max. Schottky diode's anode COMP to cathode COMP space.,=,0.36,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.7,-,-,"Min. Schottky diode Anode COMP to Nplus space (interact is not allowed, butting is not allowed).",>=,0.2,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.8,-,-,"Min. Schottky diode Anode COMP to Pplus space (interact is not allowed, butting is not allowed).",>=,0.2,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SK.9,-,-,"Min. ""Schottky_diode"" space to Zener.",>=,0.8,,Free Schottky Diode Design Rules,3.2.14.125,125,fn664682817.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules,
SKG.1,181,[NOTE: These Design Rules are not checked by DRC.],Use multi-finger devices to have lower forward series resistance.,-,-,,Free Schottky Diode Design Rules - Guidelines,3.2.15.126,126,fn98575984.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules - Guidelines,
SKG.2,181,[NOTE: These Design Rules are not checked by DRC.],Fill whole anode and cathode COMP area with maximum number of contacts to minimize series resistance.,-,-,,Free Schottky Diode Design Rules - Guidelines,3.2.15.126,126,fn98575984.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules - Guidelines,
SKG.3,181,[NOTE: These Design Rules are not checked by DRC.],Maximize metal width for anode and cathode connections.,-,-,,Free Schottky Diode Design Rules - Guidelines,3.2.15.126,126,fn98575984.dita,Physical Design Rules->Analog Layout Rule Description->Free Schottky Diode Design Rules - Guidelines,
SNDR.10,-,-,Salicided Ncomp Res must be enclosed by (PField or PF1VA)(outside not allowed).,-,-,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.2,-,-,Width of Salicided Ncomp Res (for accurate modelling and characterization).,>=,1,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.3,-,-,Space between Salicided Ncomp Res.,>=,0.4,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.4,-,-,Space from Salicided Ncomp Res to COMP in width direction.,>=,0.45,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.5,-,-,Space from Salicided Ncomp Res to Poly2 in width direction.,>=,0.45,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.6,-,-,Nplus enclose Salicided Ncomp Res by.,>=,0.2,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.7,-,-,Salicided Ncomp Res shall be enclosed by RES_MK marking. RES_MK length shall be coinciding with Length (defined by Contact-Contact spacing between terminals) and width of Ncomp.,-,-,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNDR.8,-,-,Minimum length of Salicided Ncomp Res.,>=,1,,Salicided Ncomp Resistor Design Rules,3.2.5.5.55,55,fn531004097.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Ncomp Resistor Design Rules,
SNPLY.10,94,[NOTE: This rule is not coded in the DRC.],"All High Voltage Poly2 resistors shall be covered by ""HVPOLYRS"" Marking layer (to identify HV Poly2 resistors).",-,-,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.10a,-,-,"Min. ""HVPOLYRS"" overlap of poly2.",>=,0,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.10b,-,-,"Minimum Poly2 to Guard ring space.   All High voltage Poly2 resistors recommended to be directly surrounded by well or Substrate Guard-ring, and the Guard-ring tied to the respective well or substrate potential:  (a). For inside (HVNWELL OR DNWELL OR Nwell OR NW1A) AND outside (PWHV OR Pfield OR PF1VA), shall be NCOMP guard ring.  (b). For outside (HVNWELL OR DNWELL OR Nwell OR NW1A) OR inside (PWHV OR Pfield OR PF1VA), shall be PCOMP guard ring.   Following layers are not allowed between Poly2 resistor & guard ring:  (a). NCOMP OUTSIDE (HVNWELL OR DNWELL OR Nwell or NW1A)  (b). NCOMP INSIDE (PWHV OR Pfield OR PF1VA)  (c). PCOMP INSIDE (HVNWELL OR DNWELL OR Nwell OR NW1A) AND outside (PWHV OR PField OR PF1VA)  (d). Gate, IND_MK, FuseTop and HVNDDD,HVPDDD_D.Nwell, NW1A, Pfield, PF1VA",>=,0.54,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.10c,-,-,"The total field (STI) area (X*Y) for Poly2 resistors should not be larger than 15000 um2. However, If the total area >15000 um2, two sides of resistor should not be larger than.",<=,80,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.2,-,-,Width of Salicided Nplus Poly2 Res (for accurate modelling & characterization).,>=,0.8,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.3,-,-,Space between Salicided Nplus Poly2 Res.,>=,0.25,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.4,-,-,Space from Salicided Nplus Poly2 Res to COMP in width direction.,>=,0.44,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.4a,-,-,Min. Salicided Nplus Poly2 Res space to COMP (interact is not allowed).,>=,0.15,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.5,-,-,Space from Salicided Nplus Poly2 Res to Poly2 in width direction.,>=,0.45,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.6,-,-,Nplus enclose Salicided Nplus Poly2 Res by.,>=,0.2,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.7,-,-,Salicided Nplus Poly2 Res shall be enclosed by RES_MK marking. RES_MK length shall be coinciding with resistor length (defined by Contact-Contact spacing between terminals) and width of Poly2.,-,-,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SNPLY.8,-,-,Minimum length of Salicided Nplus Poly2 Res.,>=,1,,Salicided Nplus Poly2 Resistor Design Rules,3.2.5.1.53,53,fn246619637.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Nplus Poly2 Resistor Design Rules,
SPDR.10,-,-,Salicided Pcomp Res must be enclosed by (Nwell or NW1A)(outside not allowed).,-,-,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.2,-,-,Width of Salicided Pcomp Res (for accurate modelling and characterization).,>=,1,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.3,-,-,Space between Salicided Pcomp Res.,>=,0.4,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.4,-,-,Space from Salicided Pcomp Res to COMP in width direction.,>=,0.45,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.5,-,-,Space from Salicided Pcomp Res to Poly2 in width direction.,>=,0.45,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.6,-,-,Pplus enclose Salicided Pcomp Res by.,>=,0.2,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.7,-,-,Salicided Pcomp Res shall be enclosed by RES_MK marking. RES_MK length shall be coinciding with resistor length (defined by Contact-Contact spacing between resistor terminals) and width of Pcomp.,-,-,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPDR.8,-,-,Minimum length of Salicided Pcomp Res.,>=,1,,Salicided Pcomp Resistor Design Rules,3.2.5.7.56,56,fn188449752.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pcomp Resistor Design Rules,
SPPLY.10,"95,  96","[NOTE: This rule is not coded in the DRC.],  [NOTE: HVPOLYRS not drawn is allowed.]","All High Voltage Poly2 resistors shall be covered by ""HVPOLYRS"" Marking layer (to identify HV Poly2 resistors).",-,-,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.10a,-,-,"Min. ""HVPOLYRS"" overlap of poly2.",>=,0,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.10b,-,-,"Minimum Poly2 to Guard-ring space.   All High voltage Poly2 resistors recommended to be directly surrounded by well or Substrate Guard-ring, and the Guard-ring tied to the respective well or substrate potential:  (a). For inside (HVNWELL OR DNWELL OR Nwell OR NW1A) AND outside (PWHV OR Pfield OR PF1VA), shall be NCOMP guard ring.  (b). For outside (HVNWELL OR DNWELL OR Nwell OR NW1A) OR inside (PWHV OR Pfield OR PF1VA), shall be PCOMP guard ring.   Following layers are not allowed between Poly2 resistor & guard ring:    (a). NCOMP OUTSIDE (HVNWELL OR DNWELL OR Nwell or NW1A)  (b). NCOMP INSIDE (PWHV OR Pfield OR PF1VA)  (c). PCOMP INSIDE (HVNWELL OR DNWELL OR Nwell OR NW1A) AND outside (PWHV OR PField OR PF1VA)  (d). Gate, IND_MK, FuseTop and HVNDDD,HVPDDD_D,Nwell, NW1A, Pfield, PF1VA",>=,0.54,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.10c,-,-,"The total field (STI) area (X*Y) for Poly2 resistors should not be larger than 15000 um2. However, if the total area >15000 um2, two sides of resistor should not be larger than.",<=,80,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.2,-,-,Width of Salicided Pplus Poly2 Res (for accurate modelling & characterization).,>=,0.8,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.3,-,-,Space between Salicided Pplus Poly2 Res.,>=,0.25,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.4,-,-,Space from Salicided Pplus Poly2 Res to COMP in width direction.,>=,0.44,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.4a,-,-,Min. Salicided Pplus Poly2 Res space to COMP (interact is not allowed).,>=,0.15,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.5,-,-,Space from Salicided Pplus Poly2 Res to Poly2 in width direction.,>=,0.45,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.6,-,-,Pplus enclose Salicided Pplus Poly2 Res by.,>=,0.2,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.7,-,-,Salicided Pplus Poly2 Res shall be enclosed by RES_MK marking. RES_MK length shall be coinciding with resistor length (defined by Contact-Contact spacing between resistor terminals) and width covering the width of Poly2.,-,-,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
SPPLY.8,-,-,Minimum length of Salicided Pplus Poly2 Res.,>=,1,,Salicided Pplus Poly2 Resistor Design Rules,3.2.5.3.54,54,fn270225577.dita,Physical Design Rules->Analog Layout Rule Description->Salicided Resistor->Salicided Pplus Poly2 Resistor Design Rules,
STK5N.0,-,-,STACK_MOS_MK should be inside DNWELL.,-,-,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.1,-,-,Min. contact to gate Spacing.,>=,0.11,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.10,-,-,LVS_DONUT for SAB donut structure LVS check purpose.,-,-,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.11,-,-,Stack 5V NMOS Source COMP must enclose by LVS_Source.,>=,0,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.12,-,-,LVS_Source must butt to Poly edge.,=,0,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.2,-,-,Min./Max. SAB overlap of bottom gate.,=,0.05,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.3,-,-,Min./Max. SAB to contact space at channel length direction.     Note: Recommended Contact to Contact space < 0.5 um.,=,0.22,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.4,-,-,Min./Max. top gate to bottom gate space.,=,0.3,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
STK5N.5,-,-,Min. SAB overlap of drain at channel length direction.,>=,2,,Stack 5V NMOS Design Rules,3.2.21.130,130,fn782368748.dita,Physical Design Rules->Analog Layout Rule Description->Stack 5V NMOS Design Rules,
