"Number","Data Layer Name","Cadence Layer Name","Cadence Layer Purpose","Layer Technology Node","Layer Status","Layer Category","Layer Sub Category","Layer Description","Design Layer","Tech Variant - Included in PDK","Customer","Layer Type","Mask Layer Sub-Type","Intermediate Layer Type","Intermediate Layer Sub-Type","GDS Number","GDS Datatype","Oasis Number","Oasis Datatype","Cadence Material Type/Qualifier","Cadence Photo Mask Color/Color State","Cadence Name OA Number","Cadence Purpose OA Number","MDP GDS Number","MDP GDS Datatype","MDP Oasis Number","MDP Oasis Datatype","MDP Layer Type","Associated Mask","Logic Definition","Layers Driving Mask Requirement","Influencing Layers","Photo Layer Short Designation","Display","Mask Number","Related LV","Extended Data Layer Name","Extended GDS Data Type","Extended GDS Number","Extended MDP GDS Data Type","Extended MDP GDS Number","Extended MDP OASIS Data Type","Extended MDP OASIS Number","Extended OASIS Data Type","Extended OASIS Number","Mask Write Boolean","Layer Specific Reference"
"LV-0000106234","PISCAP","PISCAP","drawing","130G-LP","Active","Marker Devices",,"Poly Insulator Silicon Capacitor.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"120","0",,,,,120,-1,"120","0",,,,,,,,,,"7D",,,,,,,,,,,,
"LV-0000106235","PIB","PIB","drawing","130G-LP","Active","Common Design BEOL",,"Bondpad opening and Passivation opening.","Yes","DM-000064;DM-000282;YI-154-DR002;YI-163-DR001",,"Mask",,,,"50","0",,,,,50,-1,"50","0",,,,,,,,,,"99",,,,,,,,,,,,
"LV-0000106242","Nplus","NPLUS","drawing","130G-LP","Active","Common Design FEOL",,"N+ doped source/drain or tap regions.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"32","0",,,,,32,-1,"32","0",,,,,,,,,,"65",,,,,,,,,,,,
"LV-0000106244","Ncap","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Implant on capacitor bottom plate and low Rs resistor for surface P-channel salicide process ONLY.","No",,,"Mask",,,,"39","0",,,,,,,"39","0",,,,,,,,,,"50",,,,,,,,,,,,
"LV-0000106243","NcellVt2","NIL","NIL","130G-LP","Active","Common Design FEOL",,"N cell Vt implants.","No",,,"Mask",,,,"223","0",,,,,,,"223","0",,,,,,,,,,"5N",,,,,,,,,,,,
"LV-0000106241","Nwell","NWELL","drawing","130G-LP","Active","Common Design FEOL",,"LV Nwell for 1.5V PMOS.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"21","0",,,,,21,-1,"21","0",,,,,,,,,,"05",,,,,,,,,,,,
"LV-0000106239","OTP_HIVTP","NIL","NIL","130G-LP","Active","Marker Devices",,"Cell Vt adjustment implant for OTP IP, and must not be used for any other purpose.","No",,,"Mask",,,,"177","0",,,,,,,"177","0",,,,,,,,,,"1D",,,,,,,,,,,,
"LV-0000106240","OTPGate","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer OTPGate.","No",,,"Mask",,,,"225","0",,,,,,,"225","0",,,,,,,,,,"3D",,,,,,,,,,,,
"LV-0000106236","PField","PFIELD","drawing","130G-LP","Active","Common Design FEOL",,"LV PWELL for 1.5V NMOS.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"23","0",,,,,23,-1,"23","0",,,,,,,,,,"15",,,,,,,,,,,,
"LV-0000106238","OTP_PMemCell","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer OTP_PMemCell.","No",,,"Mask",,,,"147","0",,,,,,,"147","0",,,,,,,,,,"6M",,,,,,,,,,,,
"LV-0000106237","PF1VA","PF1VA","drawing","130G-LP","Active","Common Design FEOL",,"MV PWELL for 5V NMOS.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"149","0",,,,,18,-1,"149","0",,,,,,,,,,"17",,,,,,,,,,,,
"LV-0000106269","MTPCELL1","MTPCELL1","drawing","130G-LP","Active","Common Design FEOL",,"MTP Well Implant-1 (NMOS).","Yes","DM-000064;DM-000282;DM-000450",,"Mask",,,,"56","28",,,,,705,-1,"56","28",,,,,,,,,,"AD",,,,,,,,,,,,
"LV-0000106301","HNVT_PKT","NIL","NIL","130G-LP","Active","Common Design FEOL",,"To define HVT logic and HVT SRAM  HNVT PKT implant.","No",,,"Mask",,,,"232","0",,,,,,,"232","0",,,,,,,,,,"5R",,,,,,,,,,,,
"LV-0000106303","GD","NIL","NIL","130G-LP","Active","Design Utility",,"1.7nm gate oxide thickness control.","No",,,"Mask",,,,"219","0",,,,,,,"219","0",,,,,,,,,,"37",,,,,,,,,,,,
"LV-0000106302","HD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"PFET well tailoring implant for 1.7nm device.","No",,,"Mask",,,,"218","0",,,,,,,"218","0",,,,,,,,,,"19",,,,,,,,,,,,
"LV-0000106300","HPVT_PKT","NIL","NIL","130G-LP","Active","Common Design FEOL",,"To define HVT logic and HVT SRAM  HPVT PKT implant.","No",,,"Mask",,,,"233","0",,,,,,,"233","0",,,,,,,,,,"5S",,,,,,,,,,,,
"LV-0000106299","HTNVT","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer HTNVT.","No",,,"Mask",,,,"195","0",,,,,,,"195","0",,,,,,,,,,"5F",,,,,,,,,,,,
"LV-0000106296","HVGATE","NIL","NIL","130G-LP","Active","Common Design FEOL",,"TEOS hard mask for DDD blocking at gate.","No",,,"Mask",,,,"203","0",,,,,,,"203","0",,,,,,,,,,"5J",,,,,,,,,,,,
"LV-0000106295","HVNDDD2","HVNDDD2","drawing","130G-LP","Active","Common Design FEOL",,"ISO-35V LDNMOS drain extension mask layer 42(28).","Yes","DM-000282",,"Mask",,,,"42","28",,,,,404,-1,"42","28",,,,,,,,,,"0X",,,,,,,,,,,,
"LV-0000106297","HVDNW","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Define Deep NWELL HV.","No",,,"Mask",,,,"14","28",,,,,,,"14","28",,,,,,,,,,"09",,,,,,,,,,,,
"LV-0000106304","FuseWindow","FUSEWINDOW","drawing","130G-LP","Active","Design Utility",,"Metal Fuse window.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;DM-000450",,"Mask",,,,"96","0",,,,,96,-1,"96","0",,,,,,,,,,"9A",,,,,,,,,,,,
"LV-0000106298","HTPVT","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer HTPVT.","No",,,"Mask",,,,"196","0",,,,,,,"196","0",,,,,,,,,,"5G",,,,,,,,,,,,
"LV-0000106306","FuseTop2","NIL","NIL","130G-LP","Active","Design Utility",,"Top plate of 2nd MIM which beneath normal MIM.","No",,,"Mask",,,,"215","0",,,,,,,"215","0",,,,,,,,,,"8H",,,,,,,,,,,,
"LV-0000106313","Dualgate","NIL","NIL","130G-LP","Active","Design Utility",,"Please refer to respective Design Manual for details.","No",,,"Mask",,,,"55","0",,,,,,,"55","0",,,,,,,,,,"38",,,,,,,,,,,,
"LV-0000106315","DVNwell","NIL","NIL","130G-LP","Active","Design Utility",,"For Isolated High voltage NMOS (Deep Nwell for HV_NMOS isolation).","No",,,"Mask",,,,"181","0",,,,,,,"181","0",,,,,,,,,,"1G",,,,,,,,,,,,
"LV-0000106314","D_TRENCH","D_TRENCH","drawing","130G-LP","Active","Design Utility",,"Define the area of deep trench etch.","Yes","DM-000282",,"Mask",,,,"23","28",,,,,400,-1,"23","28",,,,,,,,,,"8P",,,,,,,,,,,,
"LV-0000106312","EDMOS_RECESS","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Recess Channel for EDMOS (59;28).","No","DM-000450",,"Mask",,,,"59","28",,,,,,,"59","28",,,,,,,,,,"AH",,,,,,,,,,,,
"LV-0000106310","EMIPOLY","NIL","NIL","130G-LP","Active","Design Utility",,"Defines NPN-Emitter poly.","No",,,"Mask",,,,"132","0",,,,,,,"132","0",,,,,,,,,,"6F",,,,,,,,,,,,
"LV-0000106311","EDMOS_TOPOX","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Top Oxide for EDMOS (58;28).","No","DM-000450",,"Mask",,,,"58","28",,,,,,,"58","28",,,,,,,,,,"AG",,,,,,,,,,,,
"LV-0000106307","FuseBot","FUSEBOT","drawing","130G-LP","Active","Marker Devices",,"Bottom plate of MiM capacitors.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"138","0",,,,,76,-1,"138","0",,,,,,,,,,"8F",,,,,,,,,,,,
"LV-0000106309","ESD","ESD","drawing","130G-LP","Active","Marker ESD",,"Extra N-type Implant for ESD Transistor and Diode.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;DM-000450",,"Mask",,,,"24","0",,,,,24,-1,"24","0",,,,,,,,,,"67",,,,,,,,,,,,
"LV-0000106308","Emitter","NIL","NIL","130G-LP","Active","Design Utility",,"Defines NPN-Emitter window.","No",,,"Mask",,,,"124","0",,,,,,,"124","0",,,,,,,,,,"56",,,,,,,,,,,,
"LV-0000106305","FuseTop","FUSETOP","drawing","130G-LP","Active","Marker Devices",,"Top plate of MiM capacitors.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"75","0",,,,,75,-1,"75","0",,,,,,,,,,"92",,,,,,,,,,,,
"LV-0000106293","HVNVT","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Vt implant at high voltage N-region.","No",,,"Mask",,,,"207","0",,,,,,,"207","0",,,,,,,,,,"1M",,,,,,,,,,,,
"LV-0000106294","HVNDDD","HVNDDD","drawing","130G-LP","Active","Common Design FEOL",,"Double-diffused drain implant in N-region.","Yes","DM-000064;DM-000211;DM-000282;YI-154-DR001;YI-158-DR002;DM-000450",,"Mask",,,,"202","0",,,,,73,-1,"202","0",,,,,,,,,,"1K",,,,,,,,,,,,
"LV-0000106278","MAGCORE","NIL","NIL","130G-LP","Active","Design Utility",,"Magnetic core material (68;28).","No",,,"Mask",,,,"68","28",,,,,,,"68","28",,,,,,,,,,"A3",,,,,,,,,,,,
"LV-0000106280","LVPWELL","NIL","NIL","130G-LP","Active","Common Design FEOL",,"PWell implant on Low voltage area.","No",,,"Mask",,,,"204","0",,,,,,,"204","0",,,,,,,,,,"18",,,,,,,,,,,,
"LV-0000106279","M1Reverse","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Meta1 reverse mask to clear off the topography due to Aluminium step.","No",,,"Mask",,,,"245","0",,,,,,,"245","0",,,,,,,,,,"7L",,,,,,,,,,,,
"LV-0000106277","MEMW1","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer MEMW1.","No",,,"Mask",,,,"38","28",,,,,,,"38","28",,,,,,,,,,"52",,,,,,,,,,,,
"LV-0000106275","METAL_DOT_VIA","NIL","NIL","130G-LP","Active","Common Design BEOL",,"VIa connecting METAL_DOT to Metaly (54;28).","No",,,"Mask",,,,"54","28",,,,,,,"54","28",,,,,,,,,,"AU",,,,,,,,,,,,
"LV-0000106276","METAL_DOT","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Metal dot for MRAM (53;28).","No",,,"Mask",,,,"53","28",,,,,,,"53","28",,,,,,,,,,"AT",,,,,,,,,,,,
"LV-0000106272","METAL_STRAP","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Metal strap for MRAM (52;28).","No",,,"Mask",,,,"52","28",,,,,,,"52","28",,,,,,,,,,"AS",,,,,,,,,,,,
"LV-0000106274","METAL_FL4","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Field Line Metal4 (65;28).","No",,,"Mask",,,,"65","28",,,,,,,"65","28",,,,,,,,,,"A2",,,,,,,,,,,,
"LV-0000106273","METAL_FL8","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Field Line Metal8 (73;28).","No",,,"Mask",,,,"73","28",,,,,,,"73","28",,,,,,,,,,"AV",,,,,,,,,,,,
"LV-0000106281","LVNwell","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer LVNwell.","No",,,"Mask",,,,"72","0",,,,,,,"72","0",,,,,,,,,,"07",,,,,,,,,,,,
"LV-0000106282","LVESD","NIL","NIL","130G-LP","Active","Marker ESD",,"Layer LVESD.","No",,,"Mask",,,,"56","0",,,,,,,"56","0",,,,,,,,,,"69",,,,,,,,,,,,
"LV-0000106289","HVP","HVP","drawing","130G-LP","Active","Common Design FEOL",,"HV Pwell.","Yes","DM-000064;DM-000211;DM-000282;YI-158-DR002;DM-000450",,"Mask",,,,"54","0",,,,,193,-1,"54","0",,,,,,,,,,"23",,,,,,,,,,,,
"LV-0000106291","HVPDDD","HVPDDD","drawing","130G-LP","Active","Common Design FEOL",,"Double-diffused drain implant in P-region.","Yes","DM-000282;DM-000450",,"Mask",,,,"197","0",,,,,405,-1,"197","0",,,,,,,,,,"2D",,,,,,,,,,,,
"LV-0000106290","HVPVT","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Vt implant at high voltage P-region.","No",,,"Mask",,,,"208","0",,,,,,,"208","0",,,,,,,,,,"2F",,,,,,,,,,,,
"LV-0000106288","HVT_NLDD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Thin Gate NMOS Vt adjust.","No",,,"Mask",,,,"188","0",,,,,,,"188","0",,,,,,,,,,"6Y",,,,,,,,,,,,
"LV-0000106286","HVaractor","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Hyper varatcor is to add extra implant on PN varatcor.","No",,,"Mask",,,,"214","0",,,,,,,"214","0",,,,,,,,,,"5M",,,,,,,,,,,,
"LV-0000106287","HVT_PLDD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Thin Gate PMOS Vt adjust.","No",,,"Mask",,,,"189","0",,,,,,,"189","0",,,,,,,,,,"6Z",,,,,,,,,,,,
"LV-0000106283","LPN","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer LPN.","No",,,"Mask",,,,"9","0",,,,,,,"9","0",,,,,,,,,,"58",,,,,,,,,,,,
"LV-0000106285","HVoxide","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer HVoxide.","No",,,"Mask",,,,"51","0",,,,,,,"51","0",,,,,,,,,,"46",,,,,,,,,,,,
"LV-0000106284","LI","NIL","NIL","130G-LP","Active","Design Utility",,"Interconnect to poly 2 and active regions.","No",,,"Mask",,,,"17","0",,,,,,,"17","0",,,,,,,,,,"78",,,,,,,,,,,,
"LV-0000106292","HVN","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer HVN.","No","DM-000450",,"Mask",,,,"59","0",,,,,,,"59","0",,,,,,,,,,"62",,,,,,,,,,,,
"LV-0000106317","DVLVTN","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Low VT for Thick NMOS Gate.","No",,,"Mask",,,,"37","28",,,,,,,"37","28",,,,,,,,,,"0T",,,,,,,,,,,,
"LV-0000106316","DVNVT","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Regular I/O NFET Vt adjust implant.","No",,,"Mask",,,,"211","0",,,,,,,"211","0",,,,,,,,,,"5K",,,,,,,,,,,,
"LV-0000106348","BJT","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer BJT.","No",,,"Mask",,,,"133","0",,,,,,,"133","0",,,,,,,,,,"6N",,,,,,,,,,,,
"LV-0000106350","AntiFuse","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer AntiFuse.","No",,,"Mask",,,,"142","0",,,,,,,"142","0",,,,,,,,,,"8G",,,,,,,,,,,,
"LV-0000106349","BI","NIL","NIL","130G-LP","Active","Design Utility",,"Polysilicon filled trench surrounding active chip area. Used to seal edge of buried oxide against mobile ion contaimination and provide a  front side contact to the silicon sub below the buried oxide.","No",,,"Mask",,,,"6","8",,,,,,,"6","8",,,,,,,,,,"BI",,,,,,,,,,,,
"LV-0000106347","BN","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Source and drain area.","No",,,"Mask",,,,"11","0",,,,,,,"11","0",,,,,,,,,,"20",,,,,,,,,,,,
"LV-0000106345","BURIEDGRD","NIL","NIL","130G-LP","Active","Design Utility",,"Buried Guard Ring Deep.","No",,,"Mask",,,,"25","28",,,,,,,"25","28",,,,,,,,,,"0G",,,,,,,,,,,,
"LV-0000106346","BT","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer BT.","No",,,"Mask",,,,"186","0",,,,,,,"186","0",,,,,,,,,,"1H",,,,,,,,,,,,
"LV-0000106342","Base","NIL","NIL","130G-LP","Active","Common Design FEOL",,"NPN-Base poly. For NPN intrinsic base implant.","No",,,"Mask",,,,"123","0",,,,,,,"123","0",,,,,,,,,,"49",,,,,,,,,,,,
"LV-0000106344","BURIEDGRS","NIL","NIL","130G-LP","Active","Design Utility",,"Buried Guard Ring Shallow.","No",,,"Mask",,,,"26","28",,,,,,,"26","28",,,,,,,,,,"0H",,,,,,,,,,,,
"LV-0000106343","BVTP","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer BVTP.","No",,,"Mask",,,,"137","0",,,,,,,"137","0",,,,,,,,,,"2B",,,,,,,,,,,,
"LV-0000106351","AV","NIL","NIL","130G-LP","Active","Frame",,"Alignment Visibility. Only in frame.","No",,,"Mask",,,,"14","0",,,,,,,"14","0",,,,,,,,,,"14",,,,,,,,,,,,
"LV-0000106352","AD","NIL","NIL","130G-LP","Active","Design Utility",,"Planarization Aid.","No",,,"Mask",,,,"15","0",,,,,,,"15","0",,,,,,,,,,"11",,,,,,,,,,,,
"LV-0000185672","ZMK","ZERO_MASK","drawing","130G-LP","Active","Common Design FEOL",,"Alignment mark.","Yes",,,"Mask",,,,"16","29",,,,,803,-1,"16","29",,,,,,,,,,"BT",,,,,,,,,,,,
"LV-0000187518","PDRIFT","PDRIFT","drawing","130G-LP","Active","Common Design FEOL",,"P extension drift well for 7V EDMOS.","Yes",,,"Mask",,,,"18","29",,,,,811,-1,"18","29",,,,,,,,,,"BV",,,,,,,,,,,,
"LV-0000187517","NDRIFT","NDRIFT","drawing","130G-LP","Active","Common Design FEOL",,"N extension drift well for 7V EDMOS.","Yes",,,"Mask",,,,"17","29",,,,,810,-1,"17","29",,,,,,,,,,"BU",,,,,,,,,,,,
"LV-0000184679","PBL","PBL","drawing","130G-LP","Active","Common Design FEOL",,"P+ buried layer.","Yes",,,"Mask",,,,"14","29",,,,,801,-1,"14","29",,,,,,,,,,"BR",,,,,,,,,,,,
"LV-0000180231","U5SSM","U5SSM","drawing","130G-LP","Active","Common Design FEOL",,"ULR5V Source side mask.","Yes","DM-000450",,"Mask",,,,"93","28",,,,,712,-1,"93","28",,,,,,,,,,"BG",,,,,,,,,,,,
"LV-0000184678","NBL","NBL","drawing","130G-LP","Active","Common Design FEOL",,"N+ buried layer.","Yes",,,"Mask",,,,"13","29",,,,,800,-1,"13","29",,,,,,,,,,"BQ",,,,,,,,,,,,
"LV-0000106353","A4_VIA","NIL","NIL","130G-LP","Active","Design Utility",,"Via connected to COPPER1_VIA (70;28).","No",,,"Mask",,,,"70","28",,,,,,,"70","28",,,,,,,,,,"A5",,,,,,,,,,,,
"LV-0000106915","SAB","SAB","drawing","130G-LP","Active","Design Utility",,"Defines un-salicided poly and active regions.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"49","0",,,,,49,-1,"49","0",,,,,,,,,,"68",,,,,,,,,,,,
"LV-0000106914","VT_ADJ","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Define implant layer, lateral diffusion the dopant and adjust the Vtp","No",,,"Mask",,,,"52","0",,,,,,,"52","0",,,,,,,,,,"33",,,,,,,,,,,,
"LV-0000106341","BuriedCavity","NIL","NIL","130G-LP","Active","Marker Devices",,"Mosys 1TQ capacitor application.","No","DM-000450",,"Mask",,,,"199","0",,,,,,,"199","0",,,,,,,,,,"5H",,,,,,,,,,,,
"LV-0000106339","COMP","COMP","drawing","130G-LP","Active","Common Design FEOL",,"COMP for device and interconnect.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"22","0",,,,,22,-1,"22","0",,,,,,,,,,"10",,,,,,,,,,,,
"LV-0000106340","CAP","NIL","NIL","130G-LP","Active","Marker Devices",,"Define Capacitor Dielectric region of PIP Capacitor.","No",,,"Mask",,,,"29","0",,,,,,,"29","0",,,,,,,,,,"45",,,,,,,,,,,,
"LV-0000106325","DV2","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Additional I/O for Triple Gate Oxide option.","No",,,"Mask",,,,"144","0",,,,,,,"144","0",,,,,,,,,,"6J",,,,,,,,,,,,
"LV-0000106327","DNWELL","DNWELL","drawing","130G-LP","Active","Common Design FEOL",,"Deep Nwell.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002",,"Mask",,,,"12","0",,,,,12,-1,"12","0",,,,,,,,,,"06",,,,,,,,,,,,
"LV-0000106326","DRIFT","DRIFT","drawing","130G-LP","Active","Common Design FEOL",,"Between Drain and Gate as dielectrics to sustain high voltage for LDMOS (STI) (47,28).","Yes","DM-000282;DM-000450",,"Mask",,,,"47","28",,,,,15,-1,"47","28",,,,,,,,,,"AA",,,,,,,,,,,,
"LV-0000106324","DV2_NLDD","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer DV2_NLDD.","No",,,"Mask",,,,"145","0",,,,,,,"145","0",,,,,,,,,,"6K",,,,,,,,,,,,
"LV-0000106322","DV3Nwell","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Triple Gate Nwell.","No",,,"Mask",,,,"165","0",,,,,,,"165","0",,,,,,,,,,"1Q",,,,,,,,,,,,
"LV-0000106323","DV2_PLDD","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer DV2_PLDD.","No",,,"Mask",,,,"146","0",,,,,,,"146","0",,,,,,,,,,"6L",,,,,,,,,,,,
"LV-0000106319","DV3_NLDD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Triple Gate NLDD.","No",,,"Mask",,,,"168","0",,,,,,,"168","0",,,,,,,,,,"7B",,,,,,,,,,,,
"LV-0000106321","DV3Pwell","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Triple Gate Pwell.","No",,,"Mask",,,,"166","0",,,,,,,"166","0",,,,,,,,,,"1R",,,,,,,,,,,,
"LV-0000106320","DV3","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Triple Gate Oxide.","No",,,"Mask",,,,"167","0",,,,,,,"167","0",,,,,,,,,,"7E",,,,,,,,,,,,
"LV-0000106328","DNPlus","NIL","NIL","130G-LP","Active","Common Design FEOL",,"To differentiate 1.8V/3.3V and 6V NSD, BJT and Resistor.","No",,,"Mask",,,,"242","0",,,,,,,"242","0",,,,,,,,,,"5W",,,,,,,,,,,,
"LV-0000106329","DNI","DNI","drawing","130G-LP","Active","Common Design FEOL",,"DDD implant for DDD MV NMOS (nmos_ddd).","Yes","DM-000064;DM-000211;DM-000249;DM-000282;DM-000288;DM-000428;DM-000450",,"Mask",,,,"78","0",,,,,6,-1,"78","0",,,,,,,,,,"3C",,,,,,,,,,,,
"LV-0000106336","COPPER2","NIL","NIL","130G-LP","Active","Design Utility",,"Inductor copper2 (67;28).","No",,,"Mask",,,,"67","28",,,,,,,"67","28",,,,,,,,,,"OC",,,,,,,,,,,,
"LV-0000106338","COPPER1","NIL","NIL","130G-LP","Active","Design Utility",,"Inductor copper1 (66;28).","No",,,"Mask",,,,"66","28",,,,,,,"66","28",,,,,,,,,,"OB",,,,,,,,,,,,
"LV-0000106337","COPPER1_VIA","NIL","NIL","130G-LP","Active","Design Utility",,"Via connecting COPPER1 to COPPER2 (69;28).","No",,,"Mask",,,,"69","28",,,,,,,"69","28",,,,,,,,,,"A4",,,,,,,,,,,,
"LV-0000106335","C_OPEN","NIL","NIL","130G-LP","Active","Design Utility",,"Defines the area of coupler window openings.","No",,,"Mask",,,,"22","28",,,,,,,"22","28",,,,,,,,,,"8N",,,,,,,,,,,,
"LV-0000106333","Cell_imp","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Implant at cell region.","No",,,"Mask",,,,"26","0",,,,,,,"26","0",,,,,,,,,,"30",,,,,,,,,,,,
"LV-0000106334","CellSD","CellSD","drawing","130G-LP","Active","Design Utility",,"Source area in OTP (or EEPROM) Cell.","Yes","DM-000064;DM-000211;DM-000282;DM-000450",,"Mask",,,,"182","0",,,,,10,-1,"182","0",,,,,,,,,,"6X",,,,,,,,,,,,
"LV-0000106330","DEPL","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Depletion implant area.","No",,,"Mask",,,,"25","0",,,,,,,"25","0",,,,,,,,,,"25",,,,,,,,,,,,
"LV-0000106332","Contact","CNT","drawing","130G-LP","Active","Common Design BEOL",,"Contact connects either Poly or COMP to Metal1.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-129-DR003;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"33","0",,,,,33,-1,"33","0",,,,,,,,,,"75",,,,,,,,,,,,
"LV-0000106331","Cwell","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer Cwell.","No",,,"Mask",,,,"125","0",,,,,,,"125","0",,,,,,,,,,"02",,,,,,,,,,,,
"LV-0000106318","DV3_PLDD","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Triple Gate PLDD.","No",,,"Mask",,,,"169","0",,,,,,,"169","0",,,,,,,,,,"7C",,,,,,,,,,,,
"LV-0000106270","MIM_ALIGN","MIM_ALIGN","drawing","130G-LP","Active","Common Design BEOL",,"MIM aligment.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"235","0",,,,,7,-1,"235","0",,,,,,,,,,"8L",,,,,,,,,,,,
"LV-0000106271","METAL_UM3","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Upper Metal3 for MRAM (64;28).","No",,,"Mask",,,,"64","28",,,,,,,"64","28",,,,,,,,,,"A1",,,,,,,,,,,,
"LV-0000106208","Resistor","RESISTOR","drawing","130G-LP","Active","Marker Devices",,"High Sheet Rho Resistor Block.","Yes","DM-000064;DM-000211;DM-000282;YI-108-DR001;YI-154-DR001;YI-154-DR002;DM-000450",,"Mask",,,,"62","0",,,,,62,-1,"62","0",,,,,,,,,,"63",,,,,,,,,,,,
"LV-0000106210","Pwell","Pwell","drawing","130G-LP","Active","Common Design FEOL",,"N channel device substrate.","Yes","DM-000282",,"Mask",,,,"43","0",,,,,1001,-1,"43","0",,,,,,,,,,"03",,,,,,,,,,,,
"LV-0000106209","RONO","NIL","NIL","130G-LP","Active","Generated Mask",,"Layer RONO.","No",,,"Mask",,,,"200","0",,,,,,,"200","0",,,,,,,,,,"4A",,,,,,,,,,,,
"LV-0000106207","SIC","NIL","NIL","130G-LP","Active","Common Design FEOL",,"Defines Selective Collector implant layer.","No",,,"Mask",,,,"131","0",,,,,,,"131","0",,,,,,,,,,"6E",,,,,,,,,,,,
"LV-0000106205","TANRES","TANRES","marking","130G-LP","Active","Marker Devices",,"TaN Resistor.","Yes","DM-000064;DM-000282;DM-000450",,"Mask",,,,"222","0",,,,,25,6,"222","0",,,,,,,,,,"8J",,,,,,,,,,,,
"LV-0000106206","S_Contact","NIL","NIL","130G-LP","Active","Common Design BEOL",,"Super Contact connects Metal1 to substrate bottom.","No",,,"Mask",,,,"230","0",,,,,,,"230","0",,,,,,,,,,"79",,,,,,,,,,,,
